,ID,lat,lon,state,time,hour
3496,304,30.570686,104.006553,0,2014-08-03 07:49:50,7
3497,298,30.714175,104.100016,0,2014-08-03 07:49:52,7
3498,311,30.61738,104.144866,1,2014-08-03 07:49:52,7
3499,306,30.625949,104.135238,0,2014-08-03 07:49:53,7
3500,291,30.649944,104.106764,0,2014-08-03 07:49:53,7
3501,299,30.688622,104.074761,0,2014-08-03 07:49:53,7
3502,302,30.646796,104.060294,0,2014-08-03 07:49:53,7
3503,313,30.682994,103.949279,0,2014-08-03 07:49:55,7
3504,305,30.639578000000004,104.102732,0,2014-08-03 07:49:55,7
3505,296,30.625009,104.066361,0,2014-08-03 07:49:57,7
3506,295,30.676336,104.090555,0,2014-08-03 07:49:58,7
3507,303,30.642924,104.074828,1,2014-08-03 07:49:58,7
3508,310,30.647397,104.066029,1,2014-08-03 07:49:58,7
3509,294,30.636738,104.132458,1,2014-08-03 07:49:59,7
3510,300,30.664244,104.102956,0,2014-08-03 07:50:00,7
3511,304,30.570674,104.00656,0,2014-08-03 07:50:00,7
3512,306,30.626454,104.13506,0,2014-08-03 07:50:01,7
3513,311,30.61574,104.143919,1,2014-08-03 07:50:02,7
3514,302,30.647216,104.060461,0,2014-08-03 07:50:03,7
3515,299,30.688521,104.075167,0,2014-08-03 07:50:03,7
3516,298,30.714277000000006,104.099175,0,2014-08-03 07:50:03,7
3517,291,30.649958,104.106671,0,2014-08-03 07:50:03,7
3518,313,30.682326,103.950367,0,2014-08-03 07:50:03,7
3519,316,30.673991,103.975014,1,2014-08-03 07:50:03,7
3520,314,30.667604,104.111155,0,2014-08-03 07:50:05,7
3521,296,30.625016,104.066358,0,2014-08-03 07:50:07,7
3522,303,30.642904,104.074861,1,2014-08-03 07:50:08,7
3523,294,30.636832,104.134046,1,2014-08-03 07:50:09,7
3524,317,30.624265,104.081325,0,2014-08-03 07:50:09,7
3525,295,30.676329,104.090562,0,2014-08-03 07:50:09,7
3526,304,30.570675,104.006555,0,2014-08-03 07:50:10,7
3527,308,30.643408,104.044795,1,2014-08-03 07:50:11,7
3528,311,30.614194,104.142795,1,2014-08-03 07:50:12,7
3529,298,30.714283,104.099157,0,2014-08-03 07:50:13,7
3530,299,30.688437,104.076002,0,2014-08-03 07:50:13,7
3531,313,30.681488,103.951685,0,2014-08-03 07:50:13,7
3532,291,30.649986,104.106699,0,2014-08-03 07:50:14,7
3533,302,30.647244,104.060429,0,2014-08-03 07:50:14,7
3534,296,30.625042,104.066913,0,2014-08-03 07:50:17,7
3535,303,30.6429,104.07488,1,2014-08-03 07:50:18,7
3536,304,30.570677000000003,104.006551,0,2014-08-03 07:50:18,7
3537,312,30.673227,103.975733,1,2014-08-03 07:50:18,7
3538,294,30.636765000000004,104.135589,1,2014-08-03 07:50:19,7
3539,297,30.607882,104.136735,1,2014-08-03 07:50:19,7
3540,295,30.676326,104.090562,0,2014-08-03 07:50:19,7
3541,307,30.702038,104.069098,0,2014-08-03 07:50:21,7
3542,311,30.612808,104.1418,1,2014-08-03 07:50:22,7
3543,299,30.687943,104.076355,0,2014-08-03 07:50:23,7
3544,298,30.714283,104.099166,0,2014-08-03 07:50:23,7
3545,313,30.680769,103.952967,0,2014-08-03 07:50:23,7
3546,302,30.647263,104.060425,0,2014-08-03 07:50:24,7
3547,296,30.625062,104.067793,0,2014-08-03 07:50:27,7
3548,291,30.649503000000006,104.107714,1,2014-08-03 07:50:28,7
3549,304,30.570659000000006,104.006552,0,2014-08-03 07:50:28,7
3550,303,30.642894,104.07489,1,2014-08-03 07:50:28,7
3551,295,30.676327,104.09057,0,2014-08-03 07:50:29,7
3552,294,30.636697,104.137006,1,2014-08-03 07:50:29,7
3553,310,30.646492,104.071159,1,2014-08-03 07:50:29,7
3554,306,30.628983,104.136177,0,2014-08-03 07:50:31,7
3555,311,30.611485,104.140838,1,2014-08-03 07:50:32,7
3556,313,30.680090000000003,103.954584,0,2014-08-03 07:50:33,7
3557,298,30.714322,104.098816,0,2014-08-03 07:50:33,7
3558,316,30.673949,103.975154,1,2014-08-03 07:50:33,7
3559,299,30.687415,104.076433,0,2014-08-03 07:50:33,7
3560,302,30.647264,104.060415,0,2014-08-03 07:50:34,7
3561,314,30.667604,104.111155,0,2014-08-03 07:50:36,7
3562,296,30.625108,104.068889,0,2014-08-03 07:50:37,7
3563,303,30.642883,104.074901,1,2014-08-03 07:50:38,7
3564,304,30.570656,104.006556,0,2014-08-03 07:50:38,7
3565,295,30.676182,104.090469,0,2014-08-03 07:50:39,7
3566,294,30.63666,104.138165,1,2014-08-03 07:50:39,7
3567,308,30.644251,104.048649,1,2014-08-03 07:50:42,7
3568,311,30.610092,104.139819,1,2014-08-03 07:50:42,7
3569,313,30.679555,103.956206,0,2014-08-03 07:50:43,7
3570,298,30.71442,104.098143,0,2014-08-03 07:50:43,7
3571,299,30.686835,104.076092,0,2014-08-03 07:50:44,7
3572,302,30.647265,104.060419,0,2014-08-03 07:50:44,7
3573,296,30.625242,104.06993,0,2014-08-03 07:50:47,7
3574,303,30.642902000000007,104.075296,1,2014-08-03 07:50:48,7
3575,304,30.570652000000006,104.00656,0,2014-08-03 07:50:48,7
3576,293,30.628404,104.144245,0,2014-08-03 07:50:49,7
3577,312,30.673227,103.975733,1,2014-08-03 07:50:49,7
3578,295,30.676088,104.09035,0,2014-08-03 07:50:49,7
3579,294,30.63665,104.138652,1,2014-08-03 07:50:49,7
3580,298,30.714584,104.097002,0,2014-08-03 07:50:53,7
3581,313,30.679078000000004,103.957681,0,2014-08-03 07:50:53,7
3582,302,30.647267,104.060419,0,2014-08-03 07:50:54,7
3583,305,30.637734,104.101573,0,2014-08-03 07:50:54,7
3584,291,30.647875,104.107701,1,2014-08-03 07:50:55,7
3585,295,30.675958,104.090199,0,2014-08-03 07:50:57,7
3586,296,30.625302,104.070943,0,2014-08-03 07:50:57,7
3587,304,30.570648,104.00656,0,2014-08-03 07:50:58,7
3588,294,30.636168,104.139179,1,2014-08-03 07:51:00,7
3589,310,30.646094,104.076841,1,2014-08-03 07:51:00,7
3590,300,30.664215,104.102982,0,2014-08-03 07:51:01,7
3591,306,30.629116,104.136239,0,2014-08-03 07:51:02,7
3592,298,30.71472,104.095951,0,2014-08-03 07:51:03,7
3593,312,30.673379,103.975731,1,2014-08-03 07:51:03,7
3594,291,30.647083,104.107203,1,2014-08-03 07:51:03,7
3595,316,30.673949,103.975154,1,2014-08-03 07:51:04,7
3596,302,30.647272,104.060424,0,2014-08-03 07:51:04,7
3597,313,30.678452000000004,103.959481,0,2014-08-03 07:51:04,7
3598,299,30.686063,104.075741,0,2014-08-03 07:51:05,7
3599,317,30.624301000000006,104.081329,0,2014-08-03 07:51:07,7
3600,314,30.667604,104.111155,0,2014-08-03 07:51:07,7
3601,295,30.675623,104.08986,0,2014-08-03 07:51:07,7
3602,304,30.570652000000006,104.006552,0,2014-08-03 07:51:08,7
3603,296,30.625327,104.071177,0,2014-08-03 07:51:08,7
3604,294,30.635156,104.138918,1,2014-08-03 07:51:10,7
3605,311,30.606552,104.137141,1,2014-08-03 07:51:11,7
3606,299,30.685962,104.075777,0,2014-08-03 07:51:13,7
3607,298,30.714605,104.095312,0,2014-08-03 07:51:13,7
3608,291,30.64613,104.106666,1,2014-08-03 07:51:13,7
3609,308,30.645611,104.05233,1,2014-08-03 07:51:13,7
3610,312,30.673688,103.975884,1,2014-08-03 07:51:13,7
3611,313,30.678015,103.960288,0,2014-08-03 07:51:14,7
3612,302,30.647276,104.060427,0,2014-08-03 07:51:14,7
3613,304,30.570667,104.006531,0,2014-08-03 07:51:18,7
3614,296,30.625301,104.071227,0,2014-08-03 07:51:18,7
3615,312,30.673714,103.976399,1,2014-08-03 07:51:19,7
3616,297,30.607892,104.136722,1,2014-08-03 07:51:19,7
3617,294,30.634371,104.138602,1,2014-08-03 07:51:20,7
3618,307,30.700217,104.068165,0,2014-08-03 07:51:20,7
3619,311,30.605803,104.136441,1,2014-08-03 07:51:21,7
3620,298,30.714107,104.095102,0,2014-08-03 07:51:23,7
3621,299,30.685907,104.075788,0,2014-08-03 07:51:23,7
3622,302,30.647283,104.060428,0,2014-08-03 07:51:24,7
3623,313,30.676927000000006,103.959989,0,2014-08-03 07:51:24,7
3624,291,30.645642,104.106395,1,2014-08-03 07:51:24,7
3625,304,30.570673,104.006519,0,2014-08-03 07:51:28,7
3626,294,30.633986,104.138457,1,2014-08-03 07:51:28,7
3627,296,30.625217,104.071623,0,2014-08-03 07:51:28,7
3628,311,30.6049,104.135615,1,2014-08-03 07:51:31,7
3629,298,30.713835,104.094936,0,2014-08-03 07:51:31,7
3630,308,30.646109000000006,104.053695,1,2014-08-03 07:51:31,7
3631,310,30.644116,104.081434,1,2014-08-03 07:51:31,7
3632,306,30.63111,104.137198,0,2014-08-03 07:51:33,7
3633,299,30.68589,104.075794,0,2014-08-03 07:51:33,7
3634,291,30.645602,104.10639,1,2014-08-03 07:51:34,7
3635,313,30.676548,103.959836,0,2014-08-03 07:51:34,7
3636,316,30.673949,103.975154,1,2014-08-03 07:51:35,7
3637,302,30.647284000000006,104.06043,0,2014-08-03 07:51:35,7
3638,296,30.625324,104.072298,0,2014-08-03 07:51:36,7
3639,314,30.667604,104.111155,0,2014-08-03 07:51:38,7
3640,304,30.570675,104.00652,0,2014-08-03 07:51:38,7
3641,294,30.633924,104.138441,1,2014-08-03 07:51:38,7
3642,311,30.604044,104.134493,1,2014-08-03 07:51:41,7
3643,298,30.713489000000006,104.094889,0,2014-08-03 07:51:41,7
3644,302,30.647275,104.060422,0,2014-08-03 07:51:43,7
3645,299,30.685887,104.075791,0,2014-08-03 07:51:44,7
3646,313,30.676528,103.95983,0,2014-08-03 07:51:44,7
3647,291,30.645586,104.106399,1,2014-08-03 07:51:44,7
3648,296,30.625419,104.073383,0,2014-08-03 07:51:46,7
3649,304,30.57068,104.006527,0,2014-08-03 07:51:48,7
3650,293,30.628398,104.144284,0,2014-08-03 07:51:48,7
3651,294,30.633922,104.138447,1,2014-08-03 07:51:48,7
3652,312,30.673657,103.981473,1,2014-08-03 07:51:49,7
3653,311,30.60328,104.133313,1,2014-08-03 07:51:51,7
3654,298,30.71322,104.094709,0,2014-08-03 07:51:51,7
3655,302,30.647681,104.060586,0,2014-08-03 07:51:53,7
3656,299,30.68587,104.075795,0,2014-08-03 07:51:54,7
3657,291,30.645587,104.106404,1,2014-08-03 07:51:54,7
3658,313,30.676312,103.959743,0,2014-08-03 07:51:54,7
3659,305,30.639392,104.098213,0,2014-08-03 07:51:55,7
3660,296,30.625358,104.074598,0,2014-08-03 07:51:56,7
3661,304,30.570685,104.006529,0,2014-08-03 07:51:58,7
3662,294,30.633844,104.138391,1,2014-08-03 07:51:58,7
3663,300,30.664214,104.102995,0,2014-08-03 07:52:00,7
3664,310,30.643519,104.08306,1,2014-08-03 07:52:00,7
3665,311,30.602786,104.132262,1,2014-08-03 07:52:01,7
3666,298,30.712634,104.094584,0,2014-08-03 07:52:01,7
3667,308,30.645729,104.056522,1,2014-08-03 07:52:02,7
3668,302,30.64826,104.060157,0,2014-08-03 07:52:03,7
3669,313,30.675912,103.959714,0,2014-08-03 07:52:04,7
3670,306,30.635019,104.138969,0,2014-08-03 07:52:04,7
3671,299,30.685859000000004,104.075794,0,2014-08-03 07:52:04,7
3672,291,30.645524,104.106333,1,2014-08-03 07:52:04,7
3673,316,30.673766,103.976041,1,2014-08-03 07:52:06,7
3674,296,30.625402,104.075777,0,2014-08-03 07:52:06,7
3675,317,30.624311,104.081192,0,2014-08-03 07:52:08,7
3676,294,30.633739,104.138372,1,2014-08-03 07:52:08,7
3677,304,30.570691,104.006534,0,2014-08-03 07:52:08,7
3678,314,30.667604,104.111155,0,2014-08-03 07:52:09,7
3679,298,30.71203,104.094387,0,2014-08-03 07:52:11,7
3680,311,30.602288,104.131251,1,2014-08-03 07:52:11,7
3681,302,30.648785,104.060141,0,2014-08-03 07:52:13,7
3682,291,30.645106,104.106277,1,2014-08-03 07:52:14,7
3683,299,30.685846,104.0758,0,2014-08-03 07:52:14,7
3684,313,30.676802,103.960136,0,2014-08-03 07:52:15,7
3685,296,30.624883,104.076575,0,2014-08-03 07:52:17,7
3686,294,30.6334,104.13887,1,2014-08-03 07:52:18,7
3687,304,30.570698,104.006536,0,2014-08-03 07:52:18,7
3688,312,30.673692,103.987829,1,2014-08-03 07:52:20,7
3689,297,30.607873,104.136748,1,2014-08-03 07:52:20,7
3690,307,30.699946,104.0666,0,2014-08-03 07:52:21,7
3691,298,30.711344,104.094172,0,2014-08-03 07:52:22,7
3692,311,30.601577,104.129954,1,2014-08-03 07:52:22,7
3693,302,30.649032,104.060204,0,2014-08-03 07:52:23,7
3694,291,30.644631,104.107244,1,2014-08-03 07:52:24,7
3695,299,30.685825,104.075817,0,2014-08-03 07:52:24,7
3696,313,30.67765,103.960295,0,2014-08-03 07:52:25,7
3697,296,30.623819,104.076656,0,2014-08-03 07:52:27,7
3698,294,30.633028000000003,104.139921,1,2014-08-03 07:52:28,7
3699,304,30.570705,104.006537,0,2014-08-03 07:52:28,7
3700,310,30.647496000000004,104.084665,1,2014-08-03 07:52:31,7
3701,298,30.710953000000003,104.094037,0,2014-08-03 07:52:32,7
3702,311,30.600945,104.128629,1,2014-08-03 07:52:32,7
3703,308,30.645394,104.058841,1,2014-08-03 07:52:33,7
3704,302,30.649567,104.060597,0,2014-08-03 07:52:33,7
3705,291,30.643947,104.108631,1,2014-08-03 07:52:34,7
3706,299,30.685799,104.075827,0,2014-08-03 07:52:34,7
3707,313,30.676608,103.959875,0,2014-08-03 07:52:35,7
3708,306,30.63658,104.139474,0,2014-08-03 07:52:35,7
3709,316,30.673683,103.979692,1,2014-08-03 07:52:37,7
3710,296,30.62278,104.076686,0,2014-08-03 07:52:37,7
3711,306,30.636611,104.139479,0,2014-08-03 07:52:38,7
3712,304,30.570705,104.006534,0,2014-08-03 07:52:38,7
3713,314,30.667604,104.111155,0,2014-08-03 07:52:39,7
3714,294,30.632388,104.140935,1,2014-08-03 07:52:39,7
3715,298,30.710906,104.094074,0,2014-08-03 07:52:42,7
3716,311,30.600509,104.127604,1,2014-08-03 07:52:42,7
3717,299,30.685744,104.075847,0,2014-08-03 07:52:44,7
3718,306,30.636823,104.139346,0,2014-08-03 07:52:44,7
3719,302,30.649897,104.060905,0,2014-08-03 07:52:44,7
3720,313,30.675166,103.959296,0,2014-08-03 07:52:45,7
3721,291,30.643135,104.109689,1,2014-08-03 07:52:45,7
3722,296,30.621805,104.076763,0,2014-08-03 07:52:47,7
3723,304,30.570703,104.006532,0,2014-08-03 07:52:48,7
3724,293,30.628374,104.144261,0,2014-08-03 07:52:49,7
3725,294,30.631239,104.140483,1,2014-08-03 07:52:49,7
3726,312,30.673923,103.992091,1,2014-08-03 07:52:50,7
3727,310,30.648798,104.085671,1,2014-08-03 07:52:51,7
3728,311,30.600557,104.126371,1,2014-08-03 07:52:52,7
3729,298,30.710877000000004,104.094101,0,2014-08-03 07:52:52,7
3730,313,30.673876,103.958779,0,2014-08-03 07:52:53,7
3731,312,30.674363,103.992252,1,2014-08-03 07:52:55,7
3732,299,30.685699,104.075843,0,2014-08-03 07:52:55,7
3733,291,30.64211,104.109188,1,2014-08-03 07:52:55,7
3734,305,30.6384,104.094994,0,2014-08-03 07:52:56,7
3735,296,30.621523,104.076807,0,2014-08-03 07:52:57,7
3736,304,30.570702,104.006525,0,2014-08-03 07:52:58,7
3737,294,30.630285,104.140358,1,2014-08-03 07:52:59,7
3738,300,30.664213,104.10302,0,2014-08-03 07:53:01,7
3739,298,30.710869,104.094106,0,2014-08-03 07:53:02,7
3740,311,30.601062,104.125424,1,2014-08-03 07:53:02,7
3741,313,30.672427000000006,103.958251,0,2014-08-03 07:53:03,7
3742,308,30.645396,104.058847,1,2014-08-03 07:53:04,7
3743,291,30.640984000000003,104.108504,1,2014-08-03 07:53:05,7
3744,299,30.685681,104.075832,0,2014-08-03 07:53:05,7
3745,312,30.675505,103.991866,1,2014-08-03 07:53:06,7
3746,316,30.673721,103.984363,1,2014-08-03 07:53:07,7
3747,296,30.621653,104.076855,0,2014-08-03 07:53:07,7
3748,317,30.624356,104.081324,0,2014-08-03 07:53:09,7
3749,294,30.629887,104.141195,1,2014-08-03 07:53:09,7
3750,304,30.570699,104.006517,0,2014-08-03 07:53:09,7
3751,314,30.667604,104.111155,0,2014-08-03 07:53:10,7
3752,311,30.60148,104.124895,1,2014-08-03 07:53:12,7
3753,298,30.710867,104.094099,0,2014-08-03 07:53:12,7
3754,313,30.671855,103.958089,0,2014-08-03 07:53:14,7
3755,291,30.640374,104.107969,1,2014-08-03 07:53:15,7
3756,306,30.637018,104.135613,0,2014-08-03 07:53:15,7
3757,299,30.685663,104.075821,0,2014-08-03 07:53:15,7
3758,296,30.622272,104.076824,0,2014-08-03 07:53:17,7
3759,297,30.607881,104.136684,1,2014-08-03 07:53:19,7
3760,294,30.629787,104.141768,1,2014-08-03 07:53:19,7
3761,304,30.5707,104.006508,0,2014-08-03 07:53:19,7
3762,300,30.664218,104.103013,0,2014-08-03 07:53:21,7
3763,310,30.64805,104.087134,1,2014-08-03 07:53:22,7
3764,298,30.710653000000004,104.093994,0,2014-08-03 07:53:22,7
3765,311,30.602141,104.125301,1,2014-08-03 07:53:22,7
3766,313,30.670935,103.958173,0,2014-08-03 07:53:24,7
3767,291,30.639926000000006,104.107695,1,2014-08-03 07:53:25,7
3768,299,30.685615,104.075744,0,2014-08-03 07:53:25,7
3769,296,30.622945,104.076758,0,2014-08-03 07:53:27,7
3770,304,30.570701,104.006503,0,2014-08-03 07:53:29,7
3771,300,30.664225,104.102993,0,2014-08-03 07:53:31,7
3772,298,30.710278,104.093851,0,2014-08-03 07:53:32,7
3773,311,30.602765,104.125964,1,2014-08-03 07:53:33,7
3774,313,30.669428000000003,103.958208,0,2014-08-03 07:53:34,7
3775,308,30.645396,104.058847,1,2014-08-03 07:53:35,7
3776,291,30.639262,104.107296,1,2014-08-03 07:53:35,7
3777,299,30.685531,104.075623,0,2014-08-03 07:53:35,7
3778,312,30.680063,103.994531,1,2014-08-03 07:53:36,7
3779,294,30.629882,104.142007,0,2014-08-03 07:53:36,7
3780,306,30.636949,104.132522,0,2014-08-03 07:53:36,7
3781,310,30.6477,104.088129,1,2014-08-03 07:53:38,7
3782,316,30.673758000000007,103.989126,1,2014-08-03 07:53:38,7
3783,296,30.62406,104.076749,0,2014-08-03 07:53:38,7
3784,304,30.570732,104.006583,0,2014-08-03 07:53:39,7
3785,314,30.667604,104.111155,0,2014-08-03 07:53:41,7
3786,300,30.664233000000007,104.102969,0,2014-08-03 07:53:41,7
3787,298,30.710145,104.093546,0,2014-08-03 07:53:42,7
3788,311,30.603551,104.126865,1,2014-08-03 07:53:43,7
3789,313,30.668803000000004,103.958341,0,2014-08-03 07:53:44,7
3790,302,30.650003,104.060912,0,2014-08-03 07:53:44,7
3791,299,30.685256,104.075663,0,2014-08-03 07:53:45,7
3792,291,30.63862,104.106906,1,2014-08-03 07:53:45,7
3793,293,30.628357,104.144249,0,2014-08-03 07:53:48,7
3794,296,30.624806,104.076789,0,2014-08-03 07:53:48,7
3795,304,30.571265000000004,104.006678,0,2014-08-03 07:53:49,7
3796,294,30.630007,104.142002,0,2014-08-03 07:53:50,7
3797,300,30.664233000000007,104.102954,0,2014-08-03 07:53:51,7
3798,298,30.710208,104.092746,0,2014-08-03 07:53:52,7
3799,311,30.604090000000006,104.126466,1,2014-08-03 07:53:53,7
3800,313,30.668715,103.959497,0,2014-08-03 07:53:54,7
3801,305,30.636243,104.092948,0,2014-08-03 07:53:55,7
3802,299,30.684837,104.076759,0,2014-08-03 07:53:56,7
3803,296,30.624843,104.076742,0,2014-08-03 07:53:58,7
3804,294,30.630165,104.142025,0,2014-08-03 07:53:58,7
3805,304,30.572073,104.006491,0,2014-08-03 07:53:59,7
3806,300,30.664294,104.103025,0,2014-08-03 07:54:01,7
3807,316,30.673808,103.991863,1,2014-08-03 07:54:01,7
3808,298,30.710215,104.092586,0,2014-08-03 07:54:02,7
3809,311,30.60451,104.125902,1,2014-08-03 07:54:03,7
3810,313,30.668736,103.961257,0,2014-08-03 07:54:04,7
3811,299,30.684442,104.07782,0,2014-08-03 07:54:04,7
3812,308,30.645396,104.058847,1,2014-08-03 07:54:06,7
3813,312,30.685576,103.997949,1,2014-08-03 07:54:07,7
3814,317,30.624332,104.081408,0,2014-08-03 07:54:07,7
3815,306,30.636718,104.130393,0,2014-08-03 07:54:07,7
3816,316,30.674158,103.992222,1,2014-08-03 07:54:07,7
3817,310,30.647596000000004,104.088171,0,2014-08-03 07:54:08,7
3818,294,30.630164,104.142034,0,2014-08-03 07:54:08,7
3819,304,30.573096000000003,104.006238,0,2014-08-03 07:54:09,7
3820,316,30.674315000000004,103.992234,1,2014-08-03 07:54:09,7
3821,314,30.667604,104.111155,0,2014-08-03 07:54:12,7
3822,298,30.710273,104.091937,0,2014-08-03 07:54:12,7
3823,300,30.664461,104.103802,0,2014-08-03 07:54:12,7
3824,299,30.683895,104.079149,0,2014-08-03 07:54:14,7
3825,313,30.668637,103.962773,0,2014-08-03 07:54:15,7
3826,308,30.645304,104.059217,1,2014-08-03 07:54:17,7
3827,294,30.630073,104.142293,0,2014-08-03 07:54:18,7
3828,304,30.574216,104.005994,0,2014-08-03 07:54:19,7
3829,297,30.607839,104.136678,1,2014-08-03 07:54:20,7
3830,316,30.675345,103.991827,1,2014-08-03 07:54:21,7
3831,296,30.625518,104.076626,1,2014-08-03 07:54:21,7
3832,298,30.710386,104.090813,0,2014-08-03 07:54:22,7
3833,300,30.664695,104.104434,0,2014-08-03 07:54:22,7
3834,299,30.683452000000006,104.080361,0,2014-08-03 07:54:24,7
3835,308,30.645311,104.059269,1,2014-08-03 07:54:24,7
3836,310,30.647544,104.088161,0,2014-08-03 07:54:25,7
3837,308,30.645461,104.059347,1,2014-08-03 07:54:25,7
3838,313,30.668687,103.963192,0,2014-08-03 07:54:25,7
3839,294,30.62978,104.143153,0,2014-08-03 07:54:28,7
3840,311,30.604665,104.125542,0,2014-08-03 07:54:28,7
3841,304,30.575414,104.005859,0,2014-08-03 07:54:29,7
3842,300,30.664892,104.104831,0,2014-08-03 07:54:32,7
3843,307,30.695798,104.066341,0,2014-08-03 07:54:32,7
3844,298,30.710517,104.089479,0,2014-08-03 07:54:32,7
3845,296,30.626924,104.076601,1,2014-08-03 07:54:32,7
3846,308,30.646088,104.059872,1,2014-08-03 07:54:33,7
3847,299,30.682920000000006,104.081746,0,2014-08-03 07:54:34,7
3848,313,30.668785,103.9643,0,2014-08-03 07:54:35,7
3849,308,30.646137,104.059992,1,2014-08-03 07:54:36,7
3850,311,30.604666,104.125521,0,2014-08-03 07:54:36,7
3851,306,30.636568,104.128759,0,2014-08-03 07:54:37,7
3852,294,30.629339,104.143935,0,2014-08-03 07:54:38,7
3853,312,30.690764,104.000796,1,2014-08-03 07:54:38,7
3854,304,30.576126,104.006166,0,2014-08-03 07:54:39,7
3855,296,30.628168,104.076535,1,2014-08-03 07:54:40,7
3856,300,30.664946,104.104868,0,2014-08-03 07:54:42,7
3857,298,30.710663,104.08802,0,2014-08-03 07:54:42,7
3858,314,30.667604,104.111155,0,2014-08-03 07:54:43,7
3859,299,30.682433000000003,104.083068,0,2014-08-03 07:54:44,7
3860,302,30.650082,104.060893,0,2014-08-03 07:54:44,7
3861,311,30.604669,104.125464,0,2014-08-03 07:54:46,7
3862,294,30.629111,104.144686,0,2014-08-03 07:54:49,7
3863,293,30.62826,104.144335,0,2014-08-03 07:54:49,7
3864,304,30.576309,104.007263,0,2014-08-03 07:54:49,7
3865,296,30.629809,104.076392,1,2014-08-03 07:54:50,7
3866,316,30.679116,103.994007,1,2014-08-03 07:54:51,7
3867,298,30.710746,104.086896,0,2014-08-03 07:54:52,7
3868,300,30.664991,104.104874,0,2014-08-03 07:54:52,7
3869,313,30.668806,103.967141,0,2014-08-03 07:54:53,7
3870,299,30.682102,104.083994,0,2014-08-03 07:54:54,7
3871,310,30.646888,104.089834,0,2014-08-03 07:54:56,7
3872,305,30.638720000000006,104.091239,0,2014-08-03 07:54:56,7
3873,311,30.60476,104.125398,0,2014-08-03 07:54:56,7
3874,304,30.576482,104.00887,0,2014-08-03 07:54:59,7
3875,294,30.629082,104.144729,0,2014-08-03 07:54:59,7
3876,296,30.631492,104.076333,1,2014-08-03 07:55:00,7
3877,313,30.668746,103.968781,0,2014-08-03 07:55:01,7
3878,298,30.710744,104.086774,0,2014-08-03 07:55:02,7
3879,300,30.66508,104.105084,0,2014-08-03 07:55:02,7
3880,310,30.64667,104.090043,0,2014-08-03 07:55:03,7
3881,299,30.681998,104.084349,0,2014-08-03 07:55:05,7
3882,311,30.604921,104.12524,0,2014-08-03 07:55:07,7
3883,308,30.644904,104.062929,1,2014-08-03 07:55:07,7
3884,306,30.636387,104.127126,0,2014-08-03 07:55:08,7
3885,317,30.624369,104.081362,0,2014-08-03 07:55:08,7
3886,312,30.695886,104.002675,1,2014-08-03 07:55:09,7
3887,304,30.576727,104.010015,0,2014-08-03 07:55:09,7
3888,294,30.629078000000003,104.144727,0,2014-08-03 07:55:09,7
3889,296,30.63285,104.076237,1,2014-08-03 07:55:10,7
3890,313,30.66863,103.969513,0,2014-08-03 07:55:11,7
3891,300,30.665577000000006,104.105086,0,2014-08-03 07:55:12,7
3892,298,30.710737,104.086766,0,2014-08-03 07:55:13,7
3893,314,30.667604,104.111155,0,2014-08-03 07:55:14,7
3894,310,30.646282,104.09085,0,2014-08-03 07:55:14,7
3895,299,30.681649,104.085084,0,2014-08-03 07:55:15,7
3896,311,30.6049,104.125212,0,2014-08-03 07:55:17,7
3897,304,30.576709,104.010121,0,2014-08-03 07:55:19,7
3898,294,30.629077,104.144724,0,2014-08-03 07:55:19,7
3899,297,30.607873,104.136673,1,2014-08-03 07:55:20,7
3900,296,30.633597,104.07626,1,2014-08-03 07:55:20,7
3901,313,30.668777,103.970049,0,2014-08-03 07:55:21,7
3902,300,30.666347,104.10475,0,2014-08-03 07:55:22,7
3903,316,30.683494,103.996709,1,2014-08-03 07:55:22,7
3904,298,30.710745000000006,104.086571,0,2014-08-03 07:55:23,7
3905,299,30.681079,104.086203,0,2014-08-03 07:55:25,7
3906,311,30.604875,104.125169,0,2014-08-03 07:55:27,7
3907,304,30.576696,104.010137,0,2014-08-03 07:55:29,7
3908,294,30.629064,104.144808,0,2014-08-03 07:55:29,7
3909,310,30.646008,104.092106,0,2014-08-03 07:55:30,7
3910,307,30.694725,104.066441,0,2014-08-03 07:55:30,7
3911,296,30.633671000000003,104.075461,1,2014-08-03 07:55:31,7
3912,313,30.668837,103.971263,0,2014-08-03 07:55:32,7
3913,298,30.710769,104.08576,0,2014-08-03 07:55:33,7
3914,300,30.666682,104.104586,0,2014-08-03 07:55:33,7
3915,293,30.628252000000003,104.144327,0,2014-08-03 07:55:34,7
3916,299,30.680567,104.087211,0,2014-08-03 07:55:35,7
3917,311,30.604941,104.125087,0,2014-08-03 07:55:37,7
3918,308,30.643976,104.065383,1,2014-08-03 07:55:38,7
3919,304,30.576685,104.01015,0,2014-08-03 07:55:39,7
3920,294,30.629052,104.145032,0,2014-08-03 07:55:39,7
3921,306,30.63754,104.122761,0,2014-08-03 07:55:39,7
3922,312,30.700325,104.00614,1,2014-08-03 07:55:40,7
3923,296,30.633651,104.074651,1,2014-08-03 07:55:41,7
3924,313,30.668826,103.972777,0,2014-08-03 07:55:42,7
3925,300,30.666677000000004,104.104559,0,2014-08-03 07:55:43,7
3926,302,30.650095,104.060877,0,2014-08-03 07:55:43,7
3927,298,30.71078,104.084577,0,2014-08-03 07:55:43,7
